URL,SIZE,No of Outlinks,Content-Type
http://www.nydailynews.com/new-york/nyc-crime/ashley-sharpton-arrested-allegedly-attacking-cab-driver-article-1.3482542,93737,115,text/html
http://www.nydailynews.com/autos/latest-reviews/review-2015-lexus-350-f-sport-awd-article-1.2444141,96290,113,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-amg-cla45-2016-1.2532298,37680,107,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-gl-class-2015-1.2150478,36998,107,text/html
http://www.nydailynews.com/new-york/queens/victim-queens-bus-crash-horror-headed-friend-funeral-article-1.3507128,91604,112,text/html
http://www.nydailynews.com/life-style/eats/celebrate-australia-day-five-course-wine-paired-menu-article-1.2947872,95092,115,text/html
http://www.nydailynews.com/new-york/brooklyn/brooklyn-man-fatally-stabbed-front-wife-mourned-funeral-article-1.3442739,95255,113,text/html
http://www.nydailynews.com/autos/volvo/volvo-xc90-t6-2016-1.2324862,38756,108,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-s63-amg-coupe-s65-amg-coupe-2015-1.2150530,37220,107,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-c-class-sedan-2015-1.2078793,39178,107,text/html
http://www.nydailynews.com/autos/infiniti/infiniti-q50-2015-1.2150961,36486,107,text/html
http://www.nydailynews.com/new-york/brooklyn-da-hopeful-give-evidence-corruption-da-office-article-1.3480651,88391,107,text/html
http://www.nydailynews.com/life-style/eats/eats-beat-fail-chips-edible-metaphor-2017-article-1.2967453,90455,107,text/html
http://www.nydailynews.com/autos/mazda/mazda-3-sedan-2015-1.2078790,37538,107,text/html
http://www.nydailynews.com/news/national/hurricane-jose-threatens-choppy-waters-easter-northeast-article-1.3500170,87466,106,text/html
http://www.nydailynews.com/autos/bmw/bmw-m4-convertible-2016-1.2436338,36879,106,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-cla45-amg-2015-1.2150458,36311,107,text/html
http://www.nydailynews.com/autos/tags/frankfurt-motor-show,58055,104,text/html
http://www.nydailynews.com/life-style/eats/expect-brooklyn-navy-yard-food-hub-opening-year-article-1.2937362,90074,108,text/html
http://www.nydailynews.com/new-york/nyc-crime/accused-brooklyn-murderer-apologizes-victim-widow-article-1.3467214,97752,114,text/html
http://www.nydailynews.com/new-york/wag-app-deploys-drones-search-lost-long-island-dog-buddy-article-1.3514169,96061,115,text/html
http://www.nydailynews.com/new-york/nyc-crime/man-10-years-supersize-fast-food-robbery-spree-article-1.3496712,86231,104,text/html
http://www.nydailynews.com/horoscopes/daily?c=gemini,109424,126,text/html
http://www.nydailynews.com/autos/tags/glc,57416,102,text/html
http://www.nydailynews.com/new-york/mom-gilgo-beach-vic-shocked-carpenter-tied-slayings-article-1.3493876,91813,111,text/html
http://www.nydailynews.com/news/politics/cuomo-assigns-gang-prevention-cops-10-long-island-schools-article-1.3493302,90289,112,text/html
http://www.nydailynews.com/life-style/famous-moms-pose-playboy-gallery-1.1281198?pmSlide=1.2624788,67555,21,text/html
http://www.nydailynews.com/new-york/long-island-church-axes-music-director-fbi-child-abuse-probe-article-1.3501222,86227,108,text/html
http://www.nydailynews.com/tags/eats-beat/stories/6,107012,154,text/html
http://www.nydailynews.com/horoscopes?c=libra,121848,143,text/html
http://www.nydailynews.com/amp/new-york/gop-mayoral-nominee-malliotakis-wins-1-5m-taxpayer-funds-article-1.3527951,25856,19,text/html
http://www.nydailynews.com/amp/new-york/education/de-blasio-policies-question-bronx-school-stabbing-article-1.3526243,28568,21,text/html
http://www.nydailynews.com/autos/bmw/bmw-3-series-sport-wagon-2016-1.2394287,37197,107,text/html
http://www.nydailynews.com/autos/subaru/subaru-xv-crosstrek-hybrid-2015-1.2078820,37174,107,text/html
http://www.nydailynews.com/new-york/runaway-humvee-pins-woman-food-truck-long-island-bash-article-1.3517120,88046,110,text/html
http://www.nydailynews.com/autos/lincoln/lincoln-mkz-hybrid-2016-1.2338220,37029,107,text/html
http://www.nydailynews.com/autos/bmw/bmw-activehybrid-5-2016-1.2436314,35967,106,text/html
http://www.nydailynews.com/new-york/jose-rain-massive-waves-long-island-n-coasts-article-1.3501932,88985,111,text/html
http://www.nydailynews.com/autos/tags/2020,57426,102,text/html
http://www.nydailynews.com/autos/nissan/nissan-rogue-2015-1.2078801,37430,107,text/html
http://www.nydailynews.com/autos/nissan/nissan-versa-note-2015-1.2078800,36950,107,text/html
http://www.nydailynews.com/tags/eats-beat/stories/5,107085,154,text/html
http://www.nydailynews.com/authors?author=David-Bloomfield,98259,120,text/html
http://www.nydailynews.com/entertainment/gossip/confidential/jose-reyes-set-battle-baby-mama-family-court-article-1.3520638,86980,109,text/html
http://www.nydailynews.com/tags/campaign-finance,107152,152,text/html
http://www.nydailynews.com/autos/lincoln/lincoln-mkx-2015-1.2162375,36150,107,text/html
http://www.nydailynews.com/autos/bmw/bmw-5-series-gran-turismo-2016-1.2436297,36051,106,text/html
http://www.nydailynews.com/autos/tags/hydrogen-cars,61544,118,text/html
http://www.nydailynews.com/autos/bmw/bmw-4-series-convertible-2016-1.2436259,37921,107,text/html
http://www.nydailynews.com/tags/eats-beat/stories/7,98753,121,text/html
http://www.nydailynews.com/news/crime/convicted-killer-tied-gilgo-beach-murders-article-1.3490281,99759,121,text/html
http://www.nydailynews.com/autos/bmw/bmw-x1-2015-1.2162356,35037,105,text/html
http://www.nydailynews.com/tags/bill-de-blasio,111032,176,text/html
http://www.nydailynews.com/tags/nicole-malliotakis,107162,151,text/html
http://www.nydailynews.com/new-york/malliotakis-blasts-law-bans-dog-sitting-license-article-1.3522845,89319,106,text/html
http://www.nydailynews.com/autos/honda/honda-civic-si-2015-1.2084356,35989,107,text/html
http://www.nydailynews.com/entertainment/gossip/confidential/jose-reyes-baby-mama-cuffed-court-brass-knuckles-article-1.3523271,88124,111,text/html
http://www.nydailynews.com/life-style/eats/eats-beat-breads-bakery-owner-opens-restaurant-nur-article-1.3113055,93022,117,text/html
http://www.nydailynews.com/autos/audi/audi-s4-2015-1.2152328,36142,107,text/html
http://www.nydailynews.com/news/world/searches-continue-mexico-city-rocked-deadly-quake-article-1.3508278,95005,116,text/html
http://www.nydailynews.com/autos/subaru/subaru-forester-2015-1.2078821,36682,107,text/html
http://www.nydailynews.com/news/national/puerto-ricans-dig-hurricane-maria-wrath-heads-island-article-1.3507512,93040,117,text/html
http://www.nydailynews.com/autos/audi/audi-a6-2016-1.2411859,40655,107,text/html
http://www.nydailynews.com/life-style/eats/eats-beat-return-union-square-cafe-article-1.2903211,94104,115,text/html
http://www.nydailynews.com/autos/tags/auto-shows,69479,158,text/html
http://www.nydailynews.com/new-york/stony-brook-students-beat-odds-stacked-foster-youth-article-1.3501946,95947,113,text/html
http://www.nydailynews.com/autos/subaru/subaru-wrx-sti-2015-1.2142874,38452,107,text/html
http://www.nydailynews.com/photos/dn-photographers/photographer?author=Howard-Simmons,33690,77,text/html
http://www.nydailynews.com/new-york/preet-bharara-thinks-dean-skelos-found-guilty-retrial-article-1.3522606,90414,111,text/html
http://www.nydailynews.com/autos/gallery-2017-mazda-cx-9-photos-gallery-1.3167125,26931,19,text/html
http://www.nydailynews.com/autos/audi/audi-s6-2015-1.2162409,35745,107,text/html
http://www.nydailynews.com/tags/eats-beat/stories/2,107289,155,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-sprinter-2017-1.3012613,35911,110,text/html
http://www.nydailynews.com/news/national/cops-id-victim-plane-crash-killed-nascar-driver-article-1.3502288,86810,108,text/html
http://www.nydailynews.com/autos/bmw/2018-bmw-3series-m3-review-ratings-photos-specifications-2018-1.3288280,36145,109,text/html
http://www.nydailynews.com/life-style/eats/eats-beat-foie-gras-bratwurst-wild-boar-pate-mezcal-menu-article-1.2987180,93002,115,text/html
http://www.nydailynews.com/autos/audi/audi-a4-2015-1.2152225,36685,107,text/html
http://www.nydailynews.com/autos/nissan/nissan-titan-xd-2017-1.2775707,35142,113,text/html
http://www.nydailynews.com/new-york/cuffed-fatally-knifing-grandma-injuring-grandson-article-1.3495254,90928,113,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-c-class-coupe-2015-1.2078792,36945,107,text/html
http://www.nydailynews.com/sports/baseball/brian-mcnamee-lawyer-relieved-client-isn-jail-article-1.3523474,91518,108,text/html
http://www.nydailynews.com/autos/bmw/bmw-5-series-2016-1.2436304,37965,106,text/html
http://www.nydailynews.com/autos/bmw/bmw-3-series-m3-sedan-review-ratings-photos-specifications-2017-1.2760935,36068,109,text/html
http://www.nydailynews.com/autos/nissan/2018-nissan-versa-note-review-ratings-photos-specifications-2018-1.3525213,35772,106,text/html
http://www.nydailynews.com/autos/review-list?brand=Mazda,59898,159,text/html
http://www.nydailynews.com/autos/audi/audi-a5-2015-1.2232764,36068,107,text/html
http://www.nydailynews.com/authors?author=Larry-Mcshane&page=8,106795,159,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-cla-class-2016-1.2532305,38862,107,text/html
http://www.nydailynews.com/autos/latest-reviews/2016-mazda-cx9-ratings-review-article-1.2760133,119256,121,text/html
http://www.nydailynews.com/autos/mazda/details/pricing/mazda-cx-9-2017-1.3011261?vtype=price,35207,104,text/html
http://www.nydailynews.com/autos/mini/2018-mini-convertible-review-ratings-photos-specifications-2018-1.3403585,36191,108,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-amg-c63-2016-1.2422387,37724,107,text/html
http://www.nydailynews.com/autos/mazda/details/specs/mazda-cx-9-2017-1.3011261?vtype=specs,35197,104,text/html
http://www.nydailynews.com/autos/bmw/bmw-4-series-2015-1.2130600,36708,105,text/html
http://www.nydailynews.com/autos/jaguar/jaguar-xf-2018-1.3017683,36732,110,text/html
http://www.nydailynews.com/tags/long-island/stories/7,107449,156,text/html
http://www.nydailynews.com/autos/mazda/details/colors/mazda-cx-9-2017-1.3011261?vtype=colors,35202,104,text/html
http://www.nydailynews.com/autos/audi/audi-a3-sportback-e-tron-2017-1.2998651,35668,109,text/html
http://www.nydailynews.com/autos/jeep/jeep-renegade-trailhawk-2015-1.2156163,36704,107,text/html
http://www.nydailynews.com/autos/jaguar/jaguar-xe-2017-1.2862577,36190,114,text/html
http://www.nydailynews.com/autos/bmw/bmw-4-series-gran-coupe-2016-1.2436283,37645,106,text/html
http://www.nydailynews.com/authors?author=Larry-Mcshane&page=7,106777,159,text/html
http://www.nydailynews.com/autos/news/2017-mazda-cx-9-top-safety-pick-iihs-article-1.3253156,87819,116,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-e-class-wagon-2016-1.2451377,36679,107,text/html
http://www.nydailynews.com/autos/lincoln/lincoln-mkx-2016-1.2339349,39022,108,text/html
http://www.nydailynews.com/autos/subaru/subaru-impreza-5-door-2016-1.2412050,38121,107,text/html
http://www.nydailynews.com/tags/long-island/stories/8,107590,156,text/html
http://www.nydailynews.com/autos/subaru/subaru-wrx-2015-1.2142863,37786,107,text/html
http://www.nydailynews.com/authors?author=Larry-Mcshane&page=6,107029,159,text/html
http://www.nydailynews.com/autos/latest-reviews/review-2016-mazda-cx-9-article-1.2646204,105521,128,text/html
http://www.nydailynews.com/autos/mini/2018-mini-hardtop-review-ratings-photos-specifications-2018-1.3429705,36457,109,text/html
http://www.nydailynews.com/entertainment/music/rapper-lizzo-challenges-status-quo-embracing-article-1.3515817,92988,110,text/html
http://www.nydailynews.com/autos/jaguar/jaguar-xe-2018-1.3017671,36611,110,text/html
http://www.nydailynews.com/autos/mazda/details/features/mazda-cx-9-2017-1.3011261?vtype=features,35212,104,text/html
http://www.nydailynews.com/autos/nissan/nissan-juke-nismo-2015-1.2095896,36722,107,text/html
http://www.nydailynews.com/autos/bmw/bmw-3-series-sedan-sports-wagon-2015-1.2078659,36412,105,text/html
http://www.nydailynews.com/tags/long-island/stories/9,107648,156,text/html
http://www.nydailynews.com/new-york/brooklyn/joey-badass-pro-era-donations-hurricane-relief-article-1.3514519,90538,104,text/html
http://www.nydailynews.com/autos/mazda/2018-mazda-3-review-ratings-photos-specifications-2018-1.3381760,36717,110,text/html
http://www.nydailynews.com/autos/volvo/volvo-s60-2015-1.2150582,37897,107,text/html
http://www.nydailynews.com/autos/photo-review-2016-mazda-cx-9-gallery-1.2838240?pmSlide=1.2838310,27374,20,text/html
http://www.nydailynews.com/authors?author=Larry-Mcshane&page=5,106788,159,text/html
http://www.nydailynews.com/autos/bmw/2018-bmw-i3-review-ratings-photos-specifications-2018-1.3461297,35670,110,text/html
http://www.nydailynews.com/entertainment/music/afropunk-fest-brings-nyc-talent-political-fashion-brooklyn-article-1.3445991,92386,116,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-gl63-amg-2015-1.2150485,36313,107,text/html
http://www.nydailynews.com/entertainment/music/interpol-lights-queens-spectacular-hometown-show-article-1.3518087,90339,107,text/html
http://www.nydailynews.com/autos/audi/audi-sq5-2015-1.2152344,35260,107,text/html
http://www.nydailynews.com/autos/lincoln/lincoln-mkz-2016-1.2324668,36595,107,text/html
http://www.nydailynews.com/entertainment/music/fleet-foxes-prove-better-prospect-park-show-article-1.3377958,94698,110,text/html
http://www.nydailynews.com/autos/audi/audi-a3-cabriolet-2016-1.2452666,37160,107,text/html
http://www.nydailynews.com/authors?author=Larry-Mcshane&page=9,106875,159,text/html
http://www.nydailynews.com/autos/mini/mini-hardtop-2015-1.2150933,36780,107,text/html
http://www.nydailynews.com/autos/smart/smart-fortwo-convertible-2017-1.2864187,35469,109,text/html
http://www.nydailynews.com/entertainment/music/dj-jonathan-toubin-hosts-rockin-seaport-music-fest-sunday-lineup-article-1.3480752,92125,112,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-c63-amg-sedan-2015-1.2078796,38567,107,text/html
http://www.nydailynews.com/autos/bmw/bmw-m4-coupe-2016-1.2436348,36349,106,text/html
http://www.nydailynews.com/tags/long-island/stories/3,107559,156,text/html
http://www.nydailynews.com/news/national/puerto-rico-evacuation-efforts-stymied-power-loss-article-1.3515833,95380,114,text/html
http://www.nydailynews.com/amp/life-style/eats/french-chef-michelin-stars-article-1.3511159,26245,20,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-gla45-amg-2015-1.2150501,36932,107,text/html
http://www.nydailynews.com/entertainment/music/sinkane-channels-spirituality-funky-worldly-music-article-1.3455129,92675,111,text/html
http://www.nydailynews.com/autos/honda/honda-civic-hatchback-2017-1.2774210,36037,112,text/html
http://www.nydailynews.com/autos/chevrolet/2015-chevrolet-spark-2015-1.2095200,36645,107,text/html
http://www.nydailynews.com/new-york/brooklyn/top-chefs-mentor-2-sisters-mugged-bake-sale-brooklyn-subway-article-1.3500872,95262,116,text/html
http://www.nydailynews.com/autos/audi/audi-s6-2016-1.2307852,36619,107,text/html
http://www.nydailynews.com/autos/mitsubishi/2018-mitsubishi-mirage-review-ratings-photos-specifications-2018-1.3489463,35654,106,text/html
http://www.nydailynews.com/autos/ford/ford-c-max-2015-1.2142846,36809,107,text/html
http://www.nydailynews.com/new-york/stevie-killers-headline-2017-global-citizen-fest-article-1.3374647,90895,110,text/html
http://www.nydailynews.com/tags/long-island/stories/4,107432,156,text/html
http://www.nydailynews.com/autos/nissan/nissan-murano-2015-1.2078805,36756,107,text/html
http://www.nydailynews.com/authors?author=Amy-Rowe&page=3,103148,141,text/html
http://www.nydailynews.com/news/world/irma-kills-tot-22-victims-storm-rips-caribbean-article-1.3479981,96189,122,text/html
http://www.nydailynews.com/amp/new-york/queens/jay-z-2017-meadows-festival-gallery-1.3500326,68156,18,text/html
http://www.nydailynews.com/autos/audi/audi-a3-sedan-2016-1.2361257,37601,107,text/html
http://www.nydailynews.com/autos/nissan/2016-nissan-versa-note-2016-1.2359895,37582,107,text/html
http://www.nydailynews.com/new-york/queens/jay-z-2017-meadows-festival-gallery-1.3500326?pmSlide=1.3504558,67685,21,text/html
http://www.nydailynews.com/new-york/heroic-died-9-11-related-cancer-honored-funeral-article-1.3483182,93913,116,text/html
http://www.nydailynews.com/authors?author=Amy-Rowe&page=2,106389,153,text/html
http://www.nydailynews.com/autos/bmw/bmw-3-series-sedan-2016-1.2394268,37826,107,text/html
http://www.nydailynews.com/entertainment/music/ducktails-matt-mondanile-finds-jersey-article-1.3506403,90058,106,text/html
http://www.nydailynews.com/news/national/trump-hasn-declared-opioid-abuse-national-emergency-article-1.3524949,88962,112,text/html
http://www.nydailynews.com/new-york/queens/jay-z-2017-meadows-festival-gallery-1.3500326?pmSlide=1.3500488,67478,21,text/html
http://www.nydailynews.com/autos/mazda/mazda-3-5-door-2016-1.2423676,37220,107,text/html
http://www.nydailynews.com/autos/ford/ford-flex-2015-1.2162382,37240,107,text/html
http://www.nydailynews.com/tags/long-island/stories/5,107470,156,text/html
http://www.nydailynews.com/new-york/queens/jay-z-2017-meadows-festival-gallery-1.3500326?pmSlide=1.3504599,67669,21,text/html
http://www.nydailynews.com/entertainment/music/tame-impala-lights-panorama-day-2-epic-laser-show-article-1.3369333,103591,126,text/html
http://www.nydailynews.com/autos/subaru/subaru-legacy-2015-1.2078819,37046,107,text/html
http://www.nydailynews.com/autos/mini/mini-convertible-2015-1.2152587,36849,107,text/html
http://www.nydailynews.com/autos/scion/scion-im-2016-1.2338298,36330,107,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-ml63-amg-2015-1.2095058,36097,107,text/html
http://www.nydailynews.com/authors?author=Amy-Rowe&page=1,106268,153,text/html
http://www.nydailynews.com/authors?author=Larry-Mcshane&page=4,106783,158,text/html
http://www.nydailynews.com/tags/long-island/stories/6,107526,155,text/html
http://www.nydailynews.com/autos/gallery-2017-subaru-outback-photos-gallery-1.2928861,27323,20,text/html
http://www.nydailynews.com/entertainment/music/nails-tribe-called-quest-panorama-high-note-article-1.3371440,104845,117,text/html
http://www.nydailynews.com/autos/bmw/bmw-x3-2016-1.2307903,36362,105,text/html
http://www.nydailynews.com/autos/chevrolet/chevrolet-sonic-hatchback-2015-1.2078680,38022,107,text/html
http://www.nydailynews.com/autos/audi/audi-a4-2016-1.2484641,37005,107,text/html
http://www.nydailynews.com/autos/audi/audi-s5-2015-1.2232797,35723,107,text/html
http://www.nydailynews.com/entertainment/music/run-jewels-cite-rap-influences-talk-politics-queens-article-1.3506873,97970,115,text/html
http://www.nydailynews.com/new-york/ms-13-gang-member-45-years-man-murder-gang-stabbing-article-1.3490671,86752,107,text/html
http://www.nydailynews.com/autos/latest-reviews/first-drive-2018-jeep-grand-cherokee-trackhawk-review-article-1.3454444,97634,114,text/html
http://www.nydailynews.com/entertainment/music/brockhampton-offer-glimpse-hip-hop-future-nyc-show-article-1.3489927,92843,107,text/html
http://www.nydailynews.com/autos/audi/audi-q5-2015-1.2151033,35931,107,text/html
http://www.nydailynews.com/autos/audi/audi-s4-2016-1.2484631,36107,107,text/html
http://www.nydailynews.com/autos/mitsubishi/mitsubishi-mirage-hatchback-2017-1.2934415,34993,106,text/html
http://www.nydailynews.com/autos/mazda/mazda-3-5-door-2015-1.2078789,35597,107,text/html
http://www.nydailynews.com/entertainment/music/jamila-woods-real-self-love-heavn-article-1.3416861,90077,109,text/html
http://www.nydailynews.com/autos/jeep/jeep-patriot-2015-1.2078764,36957,107,text/html
http://www.nydailynews.com/entertainment/music/pinegrove-evan-stephens-hall-hooks-fans-real-storytelling-article-1.3384594,89952,108,text/html
http://www.nydailynews.com/autos/tags/subaru,69170,152,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-e63-amg-2015-1.2078798,36619,107,text/html
http://www.nydailynews.com/entertainment/tv/glimpse-rising-comedy-star-cole-escola-life-article-1.3393919,93512,108,text/html
http://www.nydailynews.com/autos/jeep/jeep-wrangler-rubicon-2015-1.2078765,36903,107,text/html
http://www.nydailynews.com/autos/tags/outback,58503,106,text/html
http://www.nydailynews.com/autos/subaru/subaru-xv-crosstrek-2015-1.2078822,36976,107,text/html
http://www.nydailynews.com/autos/audi/audi-a6-2015-1.2162397,35814,107,text/html
http://www.nydailynews.com/autos/latest-reviews/2015-volkswagen-golf-subtler-kind-sports-car-article-1.2245358,100956,120,text/html
http://www.nydailynews.com/entertainment/music/rap-trio-flatbush-zombies-blast-bodega-boxes-aim-open-minds-article-1.3511211,93644,111,text/html
http://www.nydailynews.com/autos/latest-reviews/2017-jeep-compass-trailhawk-ratings-review-article-1.3323302,117165,128,text/html
http://www.nydailynews.com/tags/long-island/stories/2,107572,157,text/html
http://www.nydailynews.com/autos/bmw/bmw-4-series-gran-coupe-review-ratings-photos-specifications-2017-1.2760983,35395,106,text/html
http://www.nydailynews.com/autos/nissan/nissan-versa-sedan-2015-1.2078807,37192,107,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-e-class-sedan-2016-1.2338244,40615,107,text/html
http://www.nydailynews.com/amp/autos/street-smarts/8-great-traits-2018-subaru-outback-list-article-1.3513375,46204,20,text/html
http://www.nydailynews.com/autos/bmw/bmw-6-series-gran-turismo-2018-1.3247504,37064,111,text/html
http://www.nydailynews.com/amp/autos/news/ford-virginia-tech-transit-van-self-driving-disguise-video-article-1.3506762,26427,19,text/html
http://www.nydailynews.com/amp/new-york/education/pace-university-students-blame-school-active-shooter-scare-article-1.3509860,35476,25,text/html
http://www.nydailynews.com/entertainment/gossip/confidential/artie-lange-health-issues-scared-article-1.3401044,87545,107,text/html
http://www.nydailynews.com/autos/nissan/nissan-juke-2017-1.2932830,34197,107,text/html
http://www.nydailynews.com/autos/jeep/jeep-renegade-2015-1.2156139,36277,107,text/html
http://www.nydailynews.com/autos/bmw/bmw-4-series-gran-coupe-2015-1.2130621,35927,105,text/html
http://www.nydailynews.com/tags/new-york-restaurants,107467,157,text/html
http://www.nydailynews.com/entertainment/music/bay-li-band-skins-rocking-bed-stuy-article-1.3458001,90056,109,text/html
http://www.nydailynews.com/autos/tags/subaru-outback,58573,106,text/html
http://www.nydailynews.com/news/crime/dead-wounded-shooting-dallas-cowboys-party-article-1.3489994,96173,116,text/html
http://www.nydailynews.com/amp/life-style/eats/soup-less-ramen-real-article-1.3458351,29859,19,text/html
http://www.nydailynews.com/autos/subaru/subaru-impreza-hatchback-2017-1.2581454,38395,111,text/html
http://www.nydailynews.com/autos/audi/audi-q3-2016-1.2321612,37254,107,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-gla-class-2015-1.2150493,35915,107,text/html
http://www.nydailynews.com/autos/ford/ford-focus-hatchback-2015-1.2078719,37518,107,text/html
http://www.nydailynews.com/autos/subaru/subaru-impreza-sedan-2015-1.2078817,37576,107,text/html
http://www.nydailynews.com/authors?author=Veronica-Harris,105869,152,text/html
http://www.nydailynews.com/entertainment/music/lil-wayne-reportedly-hospitalized-chicago-seizures-article-1.3466818,86857,106,text/html
http://www.nydailynews.com/autos/mitsubishi/mitsubishi-outlander-sport-2015-1.2150573,37068,107,text/html
http://www.nydailynews.com/news/crime/woman-fakes-seizure-avoid-mugged-bart-train-article-1.3504997,87494,102,text/html
http://www.nydailynews.com/life-style/miami-trip-include-stop-surfside-article-1.3401329,113598,124,text/html
http://www.nydailynews.com/entertainment/music/jay-z-runs-nyc-triumphant-meadows-festival-set-article-1.3499251,93831,115,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-b-class-2017-1.2973314,34804,107,text/html
http://www.nydailynews.com/autos/infiniti/infiniti-qx70-2016-1.2347764,36212,107,text/html
http://www.nydailynews.com/news/national/shooting-reported-washington-state-high-school-article-1.3493207,100094,117,text/html
http://www.nydailynews.com/life-style/health/hollywood-moms-baby-gallery-1.29461?pmSlide=1.3463410,69423,21,text/html
http://www.nydailynews.com/autos/bmw/bmw-5-series-gran-turismo-2017-1.2965482,34482,107,text/html
http://www.nydailynews.com/entertainment/lil-wayne-daughter-fine-seizures-article-1.3468328,89991,109,text/html
http://www.nydailynews.com/autos/ford/ford-fiesta-hatchback-2015-1.2078724,36133,107,text/html
http://www.nydailynews.com/life-style/best-beach-america-dr-beach-article-1.3198694,88123,109,text/html
http://www.nydailynews.com/news/national/beer-companies-switch-canned-water-harvey-victims-article-1.3452701,90179,113,text/html
http://www.nydailynews.com/autos/ford/ford-focus-st-2015-1.2078726,35903,107,text/html
http://www.nydailynews.com/life-style/health/hollywood-moms-baby-gallery-1.29461?pmSlide=1.1109120,69163,21,text/html
http://www.nydailynews.com/new-york/manhattan/pace-university-dorm-fire-forces-evacuation-manhattan-article-1.3037180,87562,105,text/html
http://www.nydailynews.com/news/national/lsu-freshman-dies-fraternity-hazing-incident-article-1.3497693,88589,111,text/html
http://www.nydailynews.com/authors?author=Chelsia-Rose-Marcius,106860,159,text/html
http://www.nydailynews.com/autos/mini/mini-convertible-2017-1.2999714,34387,109,text/html
http://www.nydailynews.com/amp/new-york/boy-suffers-seizure-school-bus-driver-questions-mother-article-1.3509023,32638,23,text/html
http://www.nydailynews.com/autos/honda/honda-fit-2017-1.2934165,34572,109,text/html
http://www.nydailynews.com/news/national/frat-involved-lsu-death-previously-issues-hazing-article-1.3499946,93427,117,text/html
http://www.nydailynews.com/amp/life-style/day-trips-nyc-airy-resorts-cools-castles-fly-fishing-article-1.3493771,34322,21,text/html
http://www.nydailynews.com/autos/mini/mini-hardtop-2017-1.2999720,34036,107,text/html
http://www.nydailynews.com/tags/travel/stories/7,106751,156,text/html
http://www.nydailynews.com/news/crime/mother-arrested-dwi-son-calls-9-1-1-article-1.3452196,86095,109,text/html
http://www.nydailynews.com/autos/nissan/nissan-leaf-2017-1.2932840,34480,109,text/html
http://www.nydailynews.com/life-style/eats/move-two-buck-chuck-target-launches-line-5-wines-article-1.3452481,89193,110,text/html
http://www.nydailynews.com/autos/audi/audi-a5-s5-2018-1.2990648,37432,113,text/html
http://www.nydailynews.com/life-style/health/5-tips-talking-teens-drinking-drugs-article-1.3522832,87388,105,text/html
http://www.nydailynews.com/autos/mitsubishi/mitsubishi-i-miev-2017-1.2934380,34368,106,text/html
http://www.nydailynews.com/tags/travel/stories/8,106684,156,text/html
http://www.nydailynews.com/sports/baseball/royals-gm-link-porn-domestic-violence-article-1.3454443,89459,109,text/html
http://www.nydailynews.com/autos/bmw/bmw-3-series-sports-wagon-review-ratings-photos-specifications-2017-1.2760954,35585,106,text/html
http://www.nydailynews.com/authors?author=BEN-CHAPMAN,109068,159,text/html
http://www.nydailynews.com/autos/first-pictures-2018-subaru-crosstrek-gallery-1.2990927,27304,20,text/html
http://www.nydailynews.com/news/crime/doors-open-penn-state-alumni-frat-home-pledge-died-article-1.3482758,89310,110,text/html
http://www.nydailynews.com/autos/ford/ford-focus-electric-2015-1.2078723,35997,107,text/html
http://www.nydailynews.com/life-style/health/hollywood-moms-baby-gallery-1.29461?pmSlide=1.3527562,68347,21,text/html
http://www.nydailynews.com/tags/city-hall,106928,150,text/html
http://www.nydailynews.com/autos/latest-reviews/review-2015-volkswagen-golf-sportwagen-tdi-article-1.2333134,104176,117,text/html
http://www.nydailynews.com/autos/subaru/2018-subaru-impreza-review-ratings-photos-specifications-2018-1.3378555,35953,109,text/html
http://www.nydailynews.com/news/politics/nightclub-loses-liquor-license-hookah-poisons-patron-article-1.3455427,87946,105,text/html
http://www.nydailynews.com/tags/travel/stories/9,106606,156,text/html
http://www.nydailynews.com/autos/nissan/nissan-versa-note-2017-1.2932919,34987,108,text/html
http://www.nydailynews.com/tags/fda,106522,152,text/html
http://www.nydailynews.com/amp/life-style/health/hollywood-moms-baby-gallery-1.29461,127249,18,text/html
http://www.nydailynews.com/life-style/universal-orlando-opens-volcano-bay-water-theme-park-article-1.3195443,93594,111,text/html
http://www.nydailynews.com/news/crime/school-bus-driver-tequila-pills-purse-police-article-1.3451946,88019,109,text/html
