URL,SIZE,No of Outlinks,Content-Type
http://www.nydailynews.com/sports/football/giants/giants-co-owners-call-trump-remarks-inappropriate-offensive-article-1.3516331,90713,116,text/html
http://www.nydailynews.com/autos/latest-reviews/2016-mini-clubman-drive-review-article-1.2394057,96680,116,text/html
http://www.nydailynews.com/tags/street-smarts/stories/2,107565,157,text/html
http://www.nydailynews.com/entertainment/gossip/confidential/kelsey-grammer-political-aspirations-put-hold-article-1.3355324,87986,107,text/html
http://www.nydailynews.com/sports/villanova-defeats-north-carolina-wins-ncaa-national-championship-gallery-1.2589101?pmSlide=1.2589099,69923,21,text/html
http://www.nydailynews.com/autos/street-smarts/6-green-vehicles-with-best-reliability-and-quality-ratings-list-article-1.3400778,93316,119,text/html
http://www.nydailynews.com/entertainment/gossip/celebrity-cheating-scandals-gallery-1.68692?pmSlide=1.2432578,69354,21,text/html
http://www.nydailynews.com/entertainment/gossip/confidential/jeannie-gaffigan-jell-o-diet-recovers-surgery-article-1.3495840,87637,104,text/html
http://www.nydailynews.com/news/politics/trump-ends-obama-era-plan-fortify-homes-flood-zones-article-1.3485660,94045,112,text/html
http://www.nydailynews.com/amp/sports/villanova-defeats-north-carolina-wins-ncaa-national-championship-gallery-1.2589101,45842,18,text/html
http://www.nydailynews.com/sports/football/giants/giants-play-edge-eagles-philly-article-1.3509955,91105,109,text/html
http://www.nydailynews.com/entertainment/gossip/celebrity-cheating-scandals-gallery-1.68692?pmSlide=1.3502192,69361,21,text/html
http://www.nydailynews.com/autos/latest-reviews/first-drive-2017-mini-cooper-countryman-article-1.2997863,109488,127,text/html
http://www.nydailynews.com/sports/villanova-defeats-north-carolina-wins-ncaa-national-championship-gallery-1.2589101?pmSlide=1.2589081,69597,21,text/html
http://www.nydailynews.com/new-york/nyc-crime/bigot-attacks-jewish-mom-daughter-mistook-muslims-nyc-article-1.3495756,89263,110,text/html
http://www.nydailynews.com/entertainment/gossip/celebrity-cheating-scandals-gallery-1.68692?pmSlide=1.3502193,67569,21,text/html
http://www.nydailynews.com/sports/football/giants/chris-russo-giants-owners-sign-colin-kaepernick-article-1.3520636,89618,110,text/html
http://www.nydailynews.com/tags/street-smarts/stories/9,107373,156,text/html
http://www.nydailynews.com/autos/news/2018-honda-accord-preview-article-1.3327108,97643,117,text/html
http://www.nydailynews.com/autos/latest-reviews/2017-mini-countryman-ratings-review-article-1.3403083,114218,136,text/html
http://www.nydailynews.com/sports/football/giants/giants-shane-vereen-offers-prayers-aaron-hernandez-family-article-1.3514192,91137,114,text/html
http://www.nydailynews.com/amp/autos/latest-reviews/ratings-review-2018-volkswagen-tiguan-article-1.3511580,53863,22,text/html
http://www.nydailynews.com/new-york/mentally-ill-man-killed-nypd-taser-ignites-wrongful-death-suit-article-1.3502971,90733,112,text/html
http://www.nydailynews.com/sports/football/giants/giants-remain-upbeat-attempt-turn-season-article-1.3523717,89679,104,text/html
http://www.nydailynews.com/autos/news/2018-bmw-m5-preview-article-1.3432385,92257,116,text/html
http://www.nydailynews.com/entertainment/gossip/confidential/sofia-vergara-bats-rumors-split-hubby-article-1.3349558,88354,108,text/html
http://www.nydailynews.com/autos/latest-reviews/review-2016-mini-cooper-convertible-article-1.2637642,108974,125,text/html
http://www.nydailynews.com/sports/football/giants/ben-mcadoo-wasn-amused-beckham-jr-s-kicking-net-proposal-article-1.2833900,90535,112,text/html
http://www.nydailynews.com/sports/football/giants/giants-eagles-playbook-3-keys-big-blue-article-1.3516211,87358,101,text/html
http://www.nydailynews.com/autos/news/toyota-gr-sporty-variants-ram-recalls-trucks-article-1.3506820,90412,115,text/html
http://www.nydailynews.com/entertainment/gossip/kate-mckinnon-brings-girlfriend-emmys-article-1.3504159,88952,108,text/html
http://www.nydailynews.com/autos/street-smarts/driving-a-moke-in-new-york-city-article-1.3361958,94086,111,text/html
http://www.nydailynews.com/sports/football/giants/lions-tight-eric-ebron-pissed-landon-collins-article-1.3509408,89198,108,text/html
http://www.nydailynews.com/sports/football/giants/giants-stunk-rookie-te-evan-engram-looked-pretty-good-article-1.3489767,89695,108,text/html
http://www.nydailynews.com/autos/latest-reviews/review-2016-mini-john-cooper-works-hardtop-article-1.2390337,103056,122,text/html
http://www.nydailynews.com/sports/football/giants/giants-janoris-jenkins-2nd-straight-week-article-1.3511266,89534,105,text/html
http://www.nydailynews.com/autos/street-smarts/toyota-rav4-rally-school-family-suv-crossover-article-1.3416288,104424,114,text/html
http://www.nydailynews.com/entertainment/gossip/confidential/hole-drummer-patty-schemel-talks-drugs-prostitution-nirvana-article-1.3504688,88081,106,text/html
http://www.nydailynews.com/autos/smart/smart-fortwo-2016-1.2412807,37470,107,text/html
http://www.nydailynews.com/autos/mini/mini-hardtop-john-cooper-works-2016-1.2411950,36806,108,text/html
http://www.nydailynews.com/authors?author=Steve-Jimenez,93694,100,text/html
http://www.nydailynews.com/sports/football/giants/odell-beckham-jr-giants-season-opener-dallas-article-1.3484802,92689,107,text/html
http://www.nydailynews.com/entertainment/gossip/trailer-charlie-sheen-9-11-movie-released-article-1.3344716,86662,103,text/html
http://www.nydailynews.com/autos/street-smarts/8-great-traits-2018-toyota-camry-list-article-1.3403337,99073,118,text/html
http://www.nydailynews.com/amp/news/politics/cuomo-push-child-victim-act-brings-hope-journalist-article-1.3248289,33376,20,text/html
http://www.nydailynews.com/autos/latest-reviews/short-report-2017-mini-clubman-article-1.2774700,98642,114,text/html
http://www.nydailynews.com/tags/auto-news/stories/8,107644,156,text/html
http://www.nydailynews.com/sports/football/giants/giants-lb-b-goodson-suprise-addition-injury-report-article-1.3499941,89899,108,text/html
http://www.nydailynews.com/entertainment/gossip/korn-guitarist-slammed-post-chester-bennington-article-1.3344938,89597,109,text/html
http://www.nydailynews.com/amp/autos/awards/daily-news-autos-awards-what-is-the-best-car-article-1.3012888,38561,38,text/html
http://www.nydailynews.com/autos/mini/mini-clubman-2016-1.2561141,39241,107,text/html
http://www.nydailynews.com/autos/street-smarts/6-performance-vehicles-with-best-reliability-quality-ratings-list-article-1.3410143,93621,122,text/html
http://www.nydailynews.com/tags/andrew-cuomo,107405,157,text/html
http://www.nydailynews.com/autos/review-2016-cadillac-ats-v-coupe-article-1.2431559,103870,122,text/html
http://www.nydailynews.com/sports/football/giants/cowboys-wr-cole-beasley-incredible-catch-giants-article-1.3485753,87627,111,text/html
http://www.nydailynews.com/tags/auto-news/stories/9,107733,156,text/html
http://www.nydailynews.com/autos/latest-reviews/review-2016-mini-cooper-s-clubman-article-1.2553377,95851,118,text/html
http://www.nydailynews.com/autos/subaru/subaru-brz-2017-1.2874184,35360,109,text/html
http://www.nydailynews.com/amp/sports/college/louisville-rick-pitino-coach-2-listed-federal-complaint-article-1.3528021,27978,20,text/html
http://www.nydailynews.com/sports/football/giants/eli-manning-isn-counting-odell-backham-jr-healthy-article-1.3494210,92386,112,text/html
http://www.nydailynews.com/autos/tags/dna-awards,68809,151,text/html
http://www.nydailynews.com/tags/celebrity-birthdays,107411,155,text/html
http://www.nydailynews.com/tags/auto-news/stories/6,107981,156,text/html
http://www.nydailynews.com/tags/peyton-manning,112415,177,text/html
http://www.nydailynews.com/autos/honda/honda-accord-coupe-2016-1.2381691,37129,106,text/html
http://www.nydailynews.com/authors?author=Victoria-Bekiempis,106633,158,text/html
http://www.nydailynews.com/authors?author=Micaela-Hood,106556,159,text/html
http://www.nydailynews.com/autos/latest-reviews/drive-review-2016-porsche-cayman-gt4-article-1.2468726,93966,115,text/html
http://www.nydailynews.com/tags/auto-news/stories/7,107567,156,text/html
http://www.nydailynews.com/tags/louisville-cardinals,107308,150,text/html
http://www.nydailynews.com/entertainment/kim-catrall-confused-mother-canada-prime-minister-article-1.2556022,88952,111,text/html
http://www.nydailynews.com/autos/tags/2017-dna-awards,64984,134,text/html
http://www.nydailynews.com/tags/eli-manning,110434,165,text/html
http://www.nydailynews.com/sports/football/giants/odell-beckham-message-fantasy-football-owners-article-1.3500126,88683,110,text/html
http://www.nydailynews.com/tags/prison-escapes,107339,156,text/html
http://www.nydailynews.com/sports/football/giants/giants-odell-beckham-jr-settle-grow-article-1.2823086,96629,107,text/html
http://www.nydailynews.com/autos/2016-daily-news-autos-award-winning-cars-trucks-suvs-gallery-1.2564288,27425,20,text/html
http://www.nydailynews.com/autos/latest-reviews/2015-lexus-rc-f-test-drive-full-review-article-1.2333535,105384,123,text/html
http://www.nydailynews.com/tags/mafia,107415,158,text/html
http://www.nydailynews.com/sports/football/giants/giants-wr-odell-beckham-practices-straight-day-article-1.3498019,89651,106,text/html
http://www.nydailynews.com/amp/newswires/sports/saints-qb-brees-team-kneel-stand-anthem-article-1.3529908,26276,18,text/html
http://www.nydailynews.com/new-york/aging-mobster-house-arrest-ordering-loan-shakedown-article-1.3189341,87428,100,text/html
http://www.nydailynews.com/tags/rick-pitino,104708,141,text/html
http://www.nydailynews.com/tags/auto-news/stories/4,107861,156,text/html
http://www.nydailynews.com/newswires/sports/diocese-warns-students-don-kneel-national-anthem-article-1.3528524,84881,104,text/html
http://www.nydailynews.com/tags/sex-and-the-city,101514,127,text/html
http://www.nydailynews.com/autos/latest-reviews/test-drive-2015-gmc-canyon-4wd-sle-article-1.2095049,106269,124,text/html
http://www.nydailynews.com/sports/football/giants/victor-cruz-returns-giants-shows-hasn-lost-dance-step-article-1.2787921,94833,114,text/html
http://www.nydailynews.com/newswires/sports/snapshot-college-hoops-corruption-scandal-article-1.3528692,94266,106,text/html
http://www.nydailynews.com/amp/newswires/sports/pogba-long-term-injury-united-manager-mourinho-article-1.3530067,25551,18,text/html
http://www.nydailynews.com/amp/new-york/nyc-crime/accused-mobster-plotted-escape-jail-dental-floss-priest-article-1.3495414,26076,19,text/html
http://www.nydailynews.com/newswires/sports/chronology-events-involving-louisville-rick-pitino-article-1.3528676,87622,104,text/html
http://www.nydailynews.com/sports/football/giants/odell-beckham-update-giants-star-recovery-6-8-weeks-article-1.3495649,88708,108,text/html
http://www.nydailynews.com/tags/auto-news/stories/5,107845,156,text/html
http://www.nydailynews.com/autos/latest-reviews/driven-2014-nissan-frontier-offers-back-to-basics-pickup-truck-appeal-article-1.1945847,97019,114,text/html
http://www.nydailynews.com/sports/football/giants/disastrous-giants-o-line-main-culprit-eli-manning-struggles-article-1.3486003,95626,110,text/html
http://www.nydailynews.com/newswires/sports/jets-lawrence-thomas-draws-inspiration-fallen-friend-article-1.3528552,90550,104,text/html
http://www.nydailynews.com/entertainment/tony-danza-thinks-good-role-models-hard-find-article-1.3498614,85594,106,text/html
http://www.nydailynews.com/amp/entertainment/sarah-jessica-parker-wishes-kim-cattrall-happy-60th-birthday-article-1.2760245,26595,21,text/html
http://www.nydailynews.com/autos/latest-reviews/hybrids-head-to-head-2014-volkswagen-jetta-hybrid-2014-toyota-prius-article-1.1621016,92171,113,text/html
http://www.nydailynews.com/amp/newswires/entertainment/hefner-oppressor-liberator-women-debate-legacy-article-1.3529410,33658,18,text/html
http://www.nydailynews.com/sports/football/giants/giants-sterling-shepard-breakout-game-win-saints-article-1.2797145,91219,110,text/html
http://www.nydailynews.com/autos/ford/ford-f-150-2015-1.2078721,35913,107,text/html
http://www.nydailynews.com/entertainment/gossip/human-barbie-valeria-lukyanova-rants-online-ugly-women-article-1.3018804,92088,110,text/html
http://www.nydailynews.com/autos/subaru/subaru-crosstrek-hybrid-2016-1.2394322,37516,107,text/html
http://www.nydailynews.com/amp/newswires/entertainment/mona-lisa-unveiled-nude-sketch-link-masterpiece-article-1.3529794,24752,18,text/html
http://www.nydailynews.com/tags/auto-news/stories/2,107546,157,text/html
http://www.nydailynews.com/entertainment/gossip/jada-pinkett-smith-not-swing-article-1.3345131,86639,106,text/html
http://www.nydailynews.com/amp/autos/news/2019-genesis-g70-preview-article-1.3497808,38674,21,text/html
http://www.nydailynews.com/sports/football/giants/giants-odell-beckham-jr-refuses-grow-article-1.3518586,95506,110,text/html
http://www.nydailynews.com/amp/new-york/nyc-crime/14-women-claim-priest-sexually-abused-nyc-school-80s-article-1.3522552,33307,18,text/html
http://www.nydailynews.com/newswires/sports/latest-closing-arguments-nba-players-trial-underway-article-1.3528414,86896,104,text/html
http://www.nydailynews.com/sports/football/giants/no-odell-giants-magnifies-year-offensive-struggles-article-1.3485771,94406,109,text/html
http://www.nydailynews.com/autos/toyota/toyota-tacoma-2015-1.2078827,36863,107,text/html
http://www.nydailynews.com/autos/latest-reviews/drive-2016-porsche-911-gt3-rs-article-1.2420730,94187,117,text/html
http://www.nydailynews.com/authors?author=Nicki-Gostin&page=1,106145,157,text/html
http://www.nydailynews.com/entertainment/biggest-stars-coming-tv-fall-gallery-1.2774795,68427,21,text/html
http://www.nydailynews.com/sports/football/giants/odell-learn-difference-perception-intent-article-1.3504415,94223,111,text/html
http://www.nydailynews.com/autos/chevrolet/chevrolet-silverado-2500hd-2015-1.2078675,36887,107,text/html
http://www.nydailynews.com/tags/auto-news/stories/3,107695,156,text/html
http://www.nydailynews.com/autos/latest-reviews/test-drive-space-grace-surprising-pace-2014-honda-accord-hybrid-stand-family-sedan-article-1.1863157,102773,122,text/html
http://www.nydailynews.com/autos/pictures-2018-volkswagen-tiguan-photos-gallery-1.2940126,27176,20,text/html
http://www.nydailynews.com/autos/latest-reviews/test-drive-2015-bmw-i8-opens-door-future-article-1.1820005,117030,131,text/html
http://www.nydailynews.com/autos/latest-reviews/testing-2015-ford-f-150-takes-guts-gold-knowing-not-blown-article-1.1870312,101509,116,text/html
http://www.nydailynews.com/sports/football/giants/eagles-ready-beckham-remember-season-article-1.3514005,93416,111,text/html
http://www.nydailynews.com/newswires/sports/giroud-scores-100th-goal-arsenal-4-2-win-bate-article-1.3528268,91666,106,text/html
http://www.nydailynews.com/newswires/sports/obama-bush-clinton-give-presidents-cup-executive-buzz-article-1.3528112,90493,106,text/html
http://www.nydailynews.com/entertainment/dirty-secrets-knew-sex-city-article-1.3263198,97654,114,text/html
http://www.nydailynews.com/autos/buyers-guide/american-car-truck-article-1.2275107,99831,116,text/html
http://www.nydailynews.com/newswires/sports/ostapenko-downs-muguruza-3-sets-reach-wuhan-semis-article-1.3527887,86031,104,text/html
http://www.nydailynews.com/newswires/sports/sam-saunders-arnold-palmer-grandson-shoots-12-under-59-web-tour-championship-article-1.3528593,84802,104,text/html
http://www.nydailynews.com/sports/football/video-stefon-diggs-nfl-best-week-1-celebrations-article-1.3489209,87785,108,text/html
http://www.nydailynews.com/newswires/sports/pearl-auburn-face-cloud-uncertainty-season-approaches-article-1.3527912,94809,106,text/html
http://www.nydailynews.com/authors?author=Nicki-Gostin&page=3,106272,157,text/html
http://www.nydailynews.com/amp/sports/college/clemson-kicker-greg-huegel-season-freak-accident-article-1.3513262,25275,18,text/html
http://www.nydailynews.com/entertainment/sarah-jessica-parker-didn-sex-city-article-1.2721741,87769,104,text/html
http://www.nydailynews.com/newswires/sports/kick-boxing-instructor-fights-kansas-trail-attacker-article-1.3527493,85087,104,text/html
http://www.nydailynews.com/newswires/sports/carr-bounce-back-rough-day-washington-article-1.3528594,87438,104,text/html
http://www.nydailynews.com/tags/odell-beckham-jr./stories/9,111239,167,text/html
http://www.nydailynews.com/life-style/fit-fabulous-40-gallery-1.26617,67028,21,text/html
http://www.nydailynews.com/autos/latest-reviews/2015-ford-f-150-sheds-hundreds-pounds-thanks-aluminum-architecture-article-1.1967419,107893,122,text/html
http://www.nydailynews.com/tags/sex-crimes/stories/2,107746,157,text/html
http://www.nydailynews.com/autos/ford/ford-f-350-super-duty-2015-1.2078702,36191,105,text/html
http://www.nydailynews.com/entertainment/tv/meryl-streep-takes-donald-trump-town-golden-globes-article-1.2940619,94076,124,text/html
http://www.nydailynews.com/tags/texas,107240,157,text/html
http://www.nydailynews.com/sports/football/giants/giants-offense-no-excuse-historically-bad-performance-article-1.3490572,99165,117,text/html
http://www.nydailynews.com/autos/toyota/toyota-tundra-2015-1.2078828,37145,107,text/html
http://www.nydailynews.com/newswires/sports/eagles-coach-doug-pederson-not-afraid-fourth-article-1.3528233,87374,104,text/html
http://www.nydailynews.com/entertainment/gossip/stars-subway-gallery-1.1484863,68051,21,text/html
http://www.nydailynews.com/newswires/sports/corruption-scandal-threatens-eligibility-college-players-article-1.3528554,94793,106,text/html
http://www.nydailynews.com/newswires/sports/puerto-rico-tournament-moves-sc-due-hurricane-maria-article-1.3527906,85035,104,text/html
http://www.nydailynews.com/tags/odell-beckham-jr./stories/8,111138,167,text/html
http://www.nydailynews.com/tags/sex-crimes/stories/3,107671,156,text/html
http://www.nydailynews.com/newswires/sports/bayou-tiger-etienne-spurns-home-state-lsu-run-clemson-article-1.3528308,89603,104,text/html
http://www.nydailynews.com/autos/latest-reviews/review-2017-porsche-911-carrera-article-1.2625009,102843,120,text/html
http://www.nydailynews.com/newswires/sports/nevada-officer-leave-joking-shooting-student-article-1.3528466,87621,104,text/html
http://www.nydailynews.com/newswires/sports/russian-doping-whistleblower-faces-arrest-returns-article-1.3527406,85758,104,text/html
http://www.nydailynews.com/autos/ford/ford-f-450-super-duty-2015-1.2078722,36382,107,text/html
http://www.nydailynews.com/tags/odell-beckham-jr./stories/3,111159,166,text/html
http://www.nydailynews.com/newswires/sports/fingers-crossed-auburn-pettway-johnson-play-article-1.3527778,87302,104,text/html
http://www.nydailynews.com/autos/chevrolet/chevrolet-colorado-2015-1.2078676,36382,107,text/html
http://www.nydailynews.com/tags/sarah-jessica-parker/stories/3,107183,151,text/html
http://www.nydailynews.com/newswires/sports/no-1-alabama-faces-troublesome-foe-late-ole-article-1.3527779,86546,104,text/html
http://www.nydailynews.com/tags/sex-crimes/stories/4,107588,156,text/html
http://www.nydailynews.com/tags/houston,107402,158,text/html
http://www.nydailynews.com/autos/chevrolet/chevrolet-silverado-3500hd-2015-1.2078678,37703,107,text/html
http://www.nydailynews.com/newswires/sports/top-pick-myles-garrett-returns-practice-browns-article-1.3527886,86120,104,text/html
http://www.nydailynews.com/news/national/trump-slashes-refugee-cap-lowest-number-decades-article-1.3525870,88788,110,text/html
http://www.nydailynews.com/sports/college/lance-armstrong-usc-claim-lost-texas-article-1.3492704,90578,109,text/html
http://www.nydailynews.com/tags/sarah-jessica-parker/stories/4,103228,136,text/html
http://www.nydailynews.com/news/national/new-orleans-mayoral-candidate-caught-masturbating-uber-article-1.3514843,89471,109,text/html
http://www.nydailynews.com/newswires/sports/bayern-munich-fires-ancelotti-appoints-sagnol-interim-coach-article-1.3527518,91255,106,text/html
http://www.nydailynews.com/autos/ford/ford-f-250-super-duty-2016-1.2402668,36623,107,text/html
http://www.nydailynews.com/sports/basketball/thin-skinned-kevin-durant-tweets-jerk-week-article-1.3513884,95103,119,text/html
http://www.nydailynews.com/news/politics/trump-tax-plan-ignores-campaign-promise-middle-class-article-1.3104888,91754,108,text/html
http://www.nydailynews.com/news/national/wife-ex-coach-pleads-guilty-sex-student-article-1.3520782,88759,109,text/html
http://www.nydailynews.com/autos/ford/ford-f-250-super-duty-2015-1.2078710,36115,107,text/html
http://www.nydailynews.com/newswires/sports/texans-watson-donates-1st-game-check-stadium-workers-article-1.3526229,88189,105,text/html
http://www.nydailynews.com/entertainment/music/crew-members-weeknd-accused-raping-woman-backstage-article-1.3522568,87411,108,text/html
http://www.nydailynews.com/amp/sports/college/spirit-march-madness-fans-bands-cheerleaders-gallery-1.3005537,63564,18,text/html
http://www.nydailynews.com/news/politics/trump-escalates-attacks-mcconnell-hints-step-article-1.3400858,90269,113,text/html
http://www.nydailynews.com/newswires/sports/payet-back-france-wcup-qualifiers-martial-left-article-1.3527571,86141,104,text/html
http://www.nydailynews.com/autos/chevrolet/chevrolet-silverado-1500-2015-1.2078686,36769,107,text/html
http://www.nydailynews.com/entertainment/gossip/barbara-corcoran-graphic-describing-dwts-workouts-article-1.3497705,87451,104,text/html
http://www.nydailynews.com/newswires/sports/lebron-rolls-left-ankle-wade-practice-cavs-article-1.3528039,87129,104,text/html
http://www.nydailynews.com/news/crime/middle-school-gym-teacher-arrested-sex-student-article-1.3519853,86202,107,text/html
http://www.nydailynews.com/entertainment/jennifer-lopez-justin-timberlake-people-choice-awards-article-1.2949879,102560,142,text/html
http://www.nydailynews.com/newswires/sports/trump-criticizing-nfl-owners-players-kneel-article-1.3527334,87109,104,text/html
http://www.nydailynews.com/news/crime/high-school-teacher-accused-sexting-kissing-student-article-1.3525045,87869,108,text/html
http://www.nydailynews.com/newswires/sports/nc-state-expects-cb-stevens-season-debut-syracuse-article-1.3528140,85111,104,text/html
http://www.nydailynews.com/amp/sports/college/ncaa-coaches-defendants-facing-federal-corruption-charges-article-1.3522137,34909,24,text/html
http://www.nydailynews.com/newswires/sports/marshall-nfl-teams-show-support-hiring-kaepernick-article-1.3527312,89291,104,text/html
http://www.nydailynews.com/tags/trump-tax-plan/stories/2,94393,100,text/html
http://www.nydailynews.com/news/crime/young-men-rape-classmate-attack-ordered-girl-cops-article-1.3513308,88181,109,text/html
http://www.nydailynews.com/amp/newswires/entertainment/rapper-young-thug-arrested-drug-gun-charges-georgia-article-1.3527858,24869,18,text/html
http://www.nydailynews.com/newswires/sports/redskins-te-jordan-reed-expects-play-chiefs-article-1.3528564,87100,104,text/html
http://www.nydailynews.com/newswires/sports/vols-pass-rush-thriving-losing-barnett-draft-article-1.3528141,89614,104,text/html
http://www.nydailynews.com/tags/sarah-jessica-parker/stories/2,107167,152,text/html
http://www.nydailynews.com/authors?author=Jessa-Schroeder,106915,159,text/html
http://www.nydailynews.com/news/politics/mnuchin-promise-plan-won-raise-taxes-middle-class-article-1.3108139,88760,110,text/html
http://www.nydailynews.com/news/politics/devos-obama-era-rules-title-ix-article-1.3513555,91546,110,text/html
http://www.nydailynews.com/entertainment/sarah-jessica-parker-george-w-bush-eclipse-article-1.3430097,126605,152,text/html
http://www.nydailynews.com/newswires/sports/column-paris-rest-world-neymar-article-1.3527736,92663,106,text/html
http://www.nydailynews.com/news/national/sex-offender-investigated-murder-indiana-teens-article-1.3527533,90598,109,text/html
http://www.nydailynews.com/entertainment/tv/sarah-jessica-parker-creates-sex-city-conspiracy-theory-article-1.2821936,89166,109,text/html
http://www.nydailynews.com/entertainment/gossip/sarah-jessica-parker-trolled-russian-government-article-1.2988686,85450,109,text/html
http://www.nydailynews.com/autos/latest-reviews/2016-porsche-boxster-spyder-review-test-drive-article-1.2505147,100943,122,text/html
http://www.nydailynews.com/newswires/sports/negro-league-baseball-memorial-planned-pittsburgh-article-1.3527449,88674,105,text/html
http://www.nydailynews.com/entertainment/celebrity-u-n-goodwill-ambassadors-gallery-1.1986125,68705,21,text/html
http://www.nydailynews.com/news/crime/teacher-arrested-alleged-sexual-relationship-student-article-1.3513281,86649,107,text/html
http://www.nydailynews.com/news/politics/critics-slam-trump-admin-slashed-trucker-regulations-article-1.3393610,91155,112,text/html
http://www.nydailynews.com/newswires/sports/clarification-wwi-baseball-game-story-article-1.3525228,87689,104,text/html
http://www.nydailynews.com/newswires/sports/hall-of-fame-coach-calhoun-unretires-diii-saint-joseph-article-1.3527487,91371,106,text/html
http://www.nydailynews.com/authors?author=Nicki-Gostin&page=2,106093,157,text/html
http://www.nydailynews.com/entertainment/gossip/mick-jagger-remembers-late-girlfriend-article-1.3112295,89758,111,text/html
http://www.nydailynews.com/newswires/sports/wrap-steelers-defense-bounce-back-article-1.3528629,89030,104,text/html
http://www.nydailynews.com/news/politics/trump-air-traffic-control-plan-trouble-customers-schumer-article-1.3238783,89281,109,text/html
http://www.nydailynews.com/news/crime/zach-adams-found-guilty-murder-death-holly-bobo-article-1.3514421,90132,111,text/html
http://www.nydailynews.com/newswires/sports/rapids-kevin-doyle-retires-concussions-article-1.3528329,84657,104,text/html
http://www.nydailynews.com/tags/kim-cattrall,99769,121,text/html
http://www.nydailynews.com/entertainment/gossip/sarah-jessica-parker-defends-met-gala-outfit-article-1.2625825,88750,106,text/html
http://www.nydailynews.com/entertainment/gossip/confidential/sean-avery-memoir-includes-romance-brawls-article-1.3493559,88563,113,text/html
http://www.nydailynews.com/amp/newswires/entertainment/gloria-steinem-honored-sex-assault-defense-group-article-1.3526469,24894,18,text/html
http://www.nydailynews.com/entertainment/kim-catrrall-hints-sex-city-spinoff-wait-article-1.2871672,89261,112,text/html
http://www.nydailynews.com/newswires/sports/century-mark-indians-beat-twins-100th-win-article-1.3528194,93375,106,text/html
http://www.nydailynews.com/news/crime/airbnb-guest-sexually-assault-host-7-year-old-daughter-article-1.3524829,88125,106,text/html
http://www.nydailynews.com/news/politics/trump-capping-infrastructure-week-plan-speed-permits-article-1.3230968,92713,109,text/html
http://www.nydailynews.com/newswires/sports/lias-andersson-back-swedish-league-rangers-article-1.3528565,84576,104,text/html
http://www.nydailynews.com/tags/howard-stern,107126,153,text/html
http://www.nydailynews.com/entertainment/buffy-star-tom-lenk-recreates-red-carpet-article-1.2642895,92959,110,text/html
http://www.nydailynews.com/entertainment/stars-paris-fashion-week-gallery-1.3522457?pmSlide=1.3527771,67547,21,text/html
http://www.nydailynews.com/entertainment/tv/shark-week-invades-nyc-michael-phelps-races-great-white-article-1.3339370,94503,104,text/html
http://www.nydailynews.com/entertainment/broadway-stars-release-world-love-article-1.2680430,88049,117,text/html
http://www.nydailynews.com/amp/entertainment/sarah-jessica-parker-shuts-kim-cattrall-feud-rumors-article-1.2838266,26004,22,text/html
http://www.nydailynews.com/autos/latest-reviews/review-2017-porsche-718-boxster-cayman-drive-article-1.2801622,107791,126,text/html
http://www.nydailynews.com/news/politics/trump-tax-reform-proposal-hurt-poor-new-yorkers-stringer-article-1.3228882,92362,116,text/html
http://www.nydailynews.com/news/national/short-article-1.2742737,95147,129,text/html
http://www.nydailynews.com/amp/entertainment/stars-paris-fashion-week-gallery-1.3522457,43257,18,text/html
http://www.nydailynews.com/newswires/entertainment/ap-exclusive-clinton-book-sold-300-000-copies-article-1.3508575,87450,104,text/html
http://www.nydailynews.com/entertainment/stars-paris-fashion-week-gallery-1.3522457?pmSlide=1.3527761,67478,21,text/html
http://www.nydailynews.com/newswires/entertainment/jimmy-kimmel-transforms-debate-shows-comedy-new-role-article-1.3512052,85054,104,text/html
http://www.nydailynews.com/entertainment/stars-paris-fashion-week-gallery-1.3522457?pmSlide=1.3522455,67666,21,text/html
http://www.nydailynews.com/entertainment/sarah-jessica-parker-hints-sex-city-article-1.2815048,87218,109,text/html
http://www.nydailynews.com/entertainment/movies/sarah-jessica-parker-hocus-pocus-sex-city-article-1.2857546,88059,106,text/html
http://www.nydailynews.com/autos/latest-reviews/supercar-dream-machines-ring-2016-article-1.2480974,96700,116,text/html
http://www.nydailynews.com/sports/college/spirit-march-madness-fans-bands-cheerleaders-gallery-1.3005537?pmSlide=1.3005536,67916,21,text/html
http://www.nydailynews.com/newswires/entertainment/review-steve-martin-puts-humor-love-bluegrass-form-article-1.3511573,87619,104,text/html
http://www.nydailynews.com/entertainment/sarah-jessica-parker-theory-people-bail-marriages-article-1.2738901,89426,110,text/html
http://www.nydailynews.com/entertainment/celebrity-feuds-played-public-eye-gallery-1.2314389,67958,21,text/html
http://www.nydailynews.com/autos/tags/mercedes-benz-glc,57599,102,text/html
http://www.nydailynews.com/newswires/entertainment/uk-tate-reunite-picasso-nudes-time-1932-article-1.3510973,87472,104,text/html
http://www.nydailynews.com/tags/gary-cohn,99854,121,text/html
http://www.nydailynews.com/entertainment/gossip/rowling-run-in-spider-article-1.3504000,86232,106,text/html
http://www.nydailynews.com/newswires/sports/vikings-declare-bradford-lions-turn-keenum-article-1.3528390,86752,104,text/html
http://www.nydailynews.com/news/national/celebrities-nordstrom-shopping-sprees-trump-tweet-article-1.2969183,93362,129,text/html
http://www.nydailynews.com/amp/autos/news/2020-mercedes-benz-glc-f-cell-hydrogen-electric-suv-preview-article-1.3492863,37628,20,text/html
